,Name,Latitude,Longitude,Elevation
3465,"""East Blue""",39.8768,-105.3379,2841.0
3466,UN 9322,40.1757,-107.0510,2841.0
3467,UN 9321,37.6143,-107.7996,2841.0
3468,Bunker Hill,38.1307,-105.3521,2840.0
3469,Piney Mountain,40.9479,-107.1143,2839.0
3470,UN 9315,37.0601,-105.0468,2839.0
3471,UN 9313,38.4146,-105.8865,2839.0
3472,Buffalo Ridge,40.4832,-106.2924,2838.0
3473,Beaver Mountain,37.7168,-108.3682,2838.0
3474,Coffin Mountain,39.5560,-106.7863,2838.0
3475,Mexican Ridge South,40.4610,-106.4979,2838.0
3476,UN 9310,38.3896,-106.4121,2838.0
3477,Al Hill,39.2485,-105.6510,2838.0
3478,Paris Hill,38.1118,-105.3682,2838.0
3479,Democrat Ridge,38.1124,-105.3601,2838.0
3480,Delaney Butte,40.7018,-106.4868,2837.0
3481,UN 9305,37.1029,-105.3340,2836.0
3482,UN 9305,37.7785,-108.3432,2836.0
3483,UN 9305,38.0613,-105.0896,2836.0
3484,Two Peak,39.2099,-107.6876,2836.0
3485,Blue Mesa,38.3968,-107.3826,2835.0
3486,Pearson Point,38.5393,-107.2985,2835.0
3487,UN 9300,39.2193,-105.4118,2835.0
3488,UN 9300,38.5393,-105.8696,2835.0
3489,Mud Hill,39.2976,-105.7238,2835.0
3490,Derringer Peak,39.4513,-105.5643,2834.0
3491,UN 9296,40.3726,-106.5557,2833.0
3492,UN 9295,38.7399,-108.8260,2833.0
3493,Van Mountain,39.2551,-107.5371,2833.0
3494,Oak Mesa,38.9490,-107.7243,2833.0
3495,UN 9293,38.0643,-105.0729,2833.0
3496,UN 9293,38.9326,-105.6515,2833.0
3497,UN 9292,37.8810,-106.3076,2832.0
3498,"Herring, Mount",38.1618,-105.3407,2832.0
3499,UN 9291,38.5949,-105.9413,2832.0
3500,Kenny Mountain,40.2915,-105.4168,2832.0
3501,Coulter Mesa,39.7590,-107.7499,2832.0
3502,Kankakee Hill,38.1288,-105.3460,2832.0
3503,Horse Mountain,39.3229,-108.0343,2831.0
3504,Bellyache Ridge East,39.6551,-106.6782,2831.0
3505,Hogback Mountain,37.7337,-107.0224,2831.0
3506,The Crater,38.5671,-105.9349,2831.0
3507,Gardner Benchmark,39.5671,-107.9099,2830.0
3508,Cap Rock,38.6696,-105.4018,2830.0
3509,Panorama Peak,40.3521,-105.4088,2830.0
3510,Irish Ridge,39.7940,-107.6960,2829.0
3511,Grouse Mountain,40.8112,-106.9054,2829.0
3512,West Benchmark,38.7482,-108.8415,2827.0
3513,Arkansas Mountain,38.4251,-105.7243,2827.0
3514,UN 9275,38.7410,-105.5632,2827.0
3515,The Stonewall South,37.1001,-105.0640,2827.0
3516,UN 9274,40.3376,-106.5832,2827.0
3517,Long Mountain,40.9243,-107.3218,2826.0
3518,UN 9273,38.4926,-105.7790,2826.0
3519,Custer Mountain,40.5824,-106.0446,2826.0
3520,Pinkham Mountain,40.9360,-106.2507,2825.0
3521,UN 9270,38.8671,-105.3390,2825.0
3522,UN 9270,38.4085,-106.8179,2825.0
3523,UN 9270,40.1985,-105.9440,2825.0
3524,Banner Ridge,39.7921,-107.6849,2825.0
3525,Plymouth Hill,38.0982,-105.3240,2825.0
3526,Iron Hill,38.1193,-105.3713,2825.0
3527,UN 9266,38.4265,-107.5015,2824.0
3528,UN 9266,40.8779,-107.0151,2824.0
3529,Post Ridge,38.3799,-106.8174,2824.0
3530,Glade Benchmark,37.7676,-108.5718,2824.0
3531,UN 9264,38.7596,-105.5688,2824.0
3532,Burnt Ridge,39.7818,-107.6749,2823.0
3533,UN 9260,39.4632,-105.4251,2822.0
3534,"Bross, Mount",40.0871,-106.1246,2822.0
3535,UN 9260,39.5612,-106.8024,2822.0
3536,UN 9260,39.9015,-105.4832,2822.0
3537,Middle Bull Mountain,40.9376,-105.8751,2822.0
3538,Sawtooth Rock,37.3876,-105.0549,2822.0
3539,UN 9257,40.7168,-105.6368,2822.0
3540,Anderson Mountain,40.8265,-106.9226,2822.0
3541,UN 9256,38.5507,-105.9449,2821.0
3542,Crosier Mountain,40.4324,-105.4251,2819.0
3543,San Pedro Mesa Highpoint,37.0521,-105.4485,2819.0
3544,UN 9250,38.0821,-105.3346,2819.0
3545,UN 9250,38.6307,-105.1715,2819.0
3546,Rocky Mountain,38.8599,-104.9576,2819.0
3547,Cat Rocks,38.4557,-106.5018,2819.0
3548,Tenderfoot Hill,38.5112,-107.2135,2819.0
3549,Wolf Hill,38.6932,-108.7543,2818.0
3550,Green Mountain,40.9601,-105.6318,2818.0
3551,Iron Hill,38.2532,-107.0535,2818.0
3552,UN 9245,38.3090,-105.2832,2818.0
3553,Circle Ridge,40.8915,-107.1549,2817.0
3554,UN 9242,40.9440,-105.9282,2817.0
3555,West Bull Mountain,38.5162,-105.6871,2817.0
3556,UN 9242,39.6260,-107.9140,2817.0
3557,Middle South Mountain,37.8207,-108.4290,2817.0
3558,UN 9242,39.2126,-105.4026,2817.0
3559,Horse Mountain,40.1974,-107.4118,2817.0
3560,UN 9241,38.9585,-105.4443,2817.0
3561,UN 9241,38.9724,-105.8868,2817.0
3562,Emerald Mountain,40.3307,-105.5871,2815.0
3563,Rocky Peak,40.5796,-106.8393,2815.0
3564,Keep Mountain,39.3151,-107.7813,2815.0
3565,Pole Mountain,40.5229,-106.4818,2815.0
3566,UN 9234,39.9890,-106.4804,2815.0
3567,Blue Mountain,38.9299,-105.3532,2813.0
3568,Wakefield Hill,38.0899,-105.3351,2813.0
3569,Antelope Benchmark,38.6507,-106.9907,2812.0
3570,UN 9227,37.9854,-106.2613,2812.0
3571,Triangle Peak,39.3104,-106.9110,2812.0
3572,UN 9225,37.1332,-105.0638,2812.0
3573,Sagehen Ridge,38.2118,-107.9132,2812.0
3574,Windy Point,39.8454,-106.7143,2812.0
3575,UN 9223,37.6185,-106.4085,2811.0
3576,Little Hill,39.7976,-107.7196,2811.0
3577,Red Hill,38.5193,-105.6962,2811.0
3578,Archuleta Mesa,37.0238,-106.9629,2810.0
3579,UN 9220,38.6310,-105.5446,2810.0
3580,UN 9220,38.9432,-105.4418,2810.0
3581,Silver Hill,39.8218,-105.5024,2810.0
3582,Ruth Mountain,39.2229,-107.5899,2810.0
3583,Iron Mountain,39.5037,-106.3685,2810.0
3584,The Ironclads,40.1687,-105.4882,2810.0
3585,Lone Rock,39.4574,-105.4307,2810.0
3586,Snowdrift Mountain,39.7793,-107.7354,2810.0
3587,Dominguez Ridge,38.6154,-108.6060,2810.0
3588,Pease Point,37.6793,-108.2707,2810.0
3589,Joe Hill,39.6849,-107.5374,2810.0
3590,Snowline Ridge,38.8932,-107.2246,2810.0
3591,Middle Mountain,39.8401,-107.7982,2810.0
3592,UN 9218,40.8410,-106.9854,2810.0
3593,UN 9218,38.6265,-105.1490,2810.0
3594,Lone Mesa,37.7662,-108.4787,2809.0
3595,UN 9215,40.0640,-107.4899,2809.0
3596,Picket Mountain,40.7165,-107.0163,2808.0
3597,The Horns,38.7579,-104.8668,2808.0
3598,Flat Top,37.2132,-105.8079,2808.0
3599,UN 9211,40.0801,-105.8407,2808.0
3600,Little Baldy,39.3212,-107.7682,2807.0
3601,Bassick Hill,38.1279,-105.3335,2807.0
3602,Beef Pasture Point,38.5051,-108.5474,2806.0
3603,UN 9205,37.3760,-106.9213,2806.0
3604,Indian Head,37.4118,-106.8882,2806.0
3605,UN 9204,37.3104,-108.0299,2805.0
3606,Maryland Mountain,39.8126,-105.5060,2805.0
3607,Flat Top Ridge,38.7235,-105.4093,2805.0
3608,Big Baldy,37.9976,-108.2221,2804.0
3609,Storm Peak,39.1954,-105.0010,2804.0
3610,Scraggy Peaks,38.0932,-105.0563,2804.0
3611,Monument Peak,39.7199,-107.9165,2803.0
3612,Little Scraggy Peak,39.3149,-105.2757,2802.0
3613,UN 9191,37.6065,-106.3338,2801.0
3614,Democrat Hill,38.1065,-105.3613,2801.0
3615,China Wall,39.1151,-105.4568,2801.0
3616,Table Mountain,38.4657,-105.6321,2800.0
3617,Chimney Peak,39.1326,-105.0038,2800.0
3618,Summit Benchmark,39.7624,-105.4946,2799.0
3619,Wolford Mountain,40.1179,-106.3918,2799.0
3620,Owl Ridge East,40.5376,-106.1401,2799.0
3621,UN 9181,37.3679,-106.2471,2798.0
3622,UN 9181,37.9096,-108.4390,2798.0
3623,UN 9181,39.8310,-107.8554,2798.0
3624,Wolf Mountain,40.5890,-107.1110,2798.0
3625,UN 9180,40.1401,-105.9871,2798.0
3626,Ellison Mountain,40.0646,-107.5974,2798.0
3627,McAlpin Mountain,40.7390,-106.9965,2798.0
3628,UN 9180,40.6212,-106.8376,2798.0
3629,UN 9180,38.9718,-105.4190,2798.0
3630,Dakan Mountain,39.2351,-105.0651,2798.0
3631,Uncle Bob Mountain,39.3740,-107.5535,2798.0
3632,UN 9180,39.2051,-107.7388,2798.0
3633,Dump Mountain,37.5829,-105.1838,2798.0
3634,UN 9178,37.3587,-107.7210,2797.0
3635,UN 9176,39.7060,-107.9132,2797.0
3636,UN 9175,37.9135,-106.2663,2797.0
3637,Bald Mountain,39.1296,-107.9771,2797.0
3638,UN 9173,37.7801,-106.5374,2796.0
3639,Pine Creek Mesa,38.3810,-107.3249,2796.0
3640,Kelso Mesa,38.5460,-108.5629,2796.0
3641,Soldier Mountain,39.0599,-105.0504,2796.0
3642,UN 9171,40.2226,-105.8910,2795.0
3643,Round Hill,38.3979,-106.0615,2795.0
3644,Bald Hill,37.6540,-108.3282,2795.0
3645,Flat Top,37.1615,-106.1815,2795.0
3646,Devils Kitchen,38.9582,-104.9313,2795.0
3647,Red Hill,39.3729,-106.8301,2794.0
3648,25 Mesa,38.4315,-108.3913,2794.0
3649,UN 9166,40.6210,-105.4174,2794.0
3650,Middle Point,38.5221,-108.5557,2794.0
3651,Sugarloaf Peak,39.1787,-107.8632,2793.0
3652,Hat Mountain,39.0699,-107.1576,2792.0
3653,Glade Mountain,37.7763,-108.5876,2792.0
3654,Carter Benchmark,39.9021,-105.3824,2792.0
3655,UN 9156,37.7324,-105.3724,2791.0
3656,Rollins Benchmark,39.9157,-105.4874,2790.0
3657,UN 9150,38.2979,-107.1324,2789.0
3658,UN 9150,38.1915,-105.3443,2789.0
3659,Harrison Hump,40.4654,-106.5849,2789.0
3660,Excelsior Ridge,38.1287,-105.3638,2789.0
3661,Concord Hill,38.1099,-105.3571,2789.0
3662,Berrian Mountain,39.5549,-105.2924,2788.0
3663,Bald Mountain,40.0257,-105.4515,2788.0
3664,Cooper Mountain,38.5879,-105.1579,2788.0
3665,UN 9145,38.4896,-105.6632,2787.0
3666,Wolf Mountain South,40.5807,-107.1204,2787.0
3667,UN 9145,39.6057,-106.7143,2787.0
3668,UN 9145,40.0726,-107.4271,2787.0
3669,Sleeping Elephant Mountain,40.6776,-105.7660,2787.0
3670,Elston Mountain,37.6943,-108.5093,2787.0
3671,"""Windy Peak""",39.8618,-105.3799,2786.0
3672,Middle Mountain,39.8476,-107.6374,2786.0
3673,Iron Springs Mesa East,38.0401,-108.0724,2786.0
3674,UN 9140,40.2421,-107.0515,2786.0
3675,UN 9140,40.4129,-105.5060,2786.0
3676,"""Gem Peak""",38.5285,-107.2743,2786.0
3677,North Hardscrabble Mountain,39.5815,-106.8904,2786.0
3678,UN 9140,39.5063,-106.3749,2786.0
3679,UN 9140,37.5479,-106.3263,2786.0
3680,UN 9140,38.8540,-105.3218,2786.0
3681,North Little Scraggy Peak,39.3237,-105.2760,2786.0
3682,Monon Hill,37.8363,-106.9482,2786.0
3683,The Tongue,38.5029,-108.6096,2786.0
3684,UN 9137,39.0032,-105.4310,2785.0
3685,Baldridge Point,39.2140,-107.7138,2784.0
3686,Taylor Mountain,40.1957,-105.4674,2784.0
3687,Knight Ridge,40.1465,-105.7982,2784.0
3688,Upper Sugarloaf Mountain,40.1871,-107.4751,2783.0
3689,UN 9130,38.9440,-105.5804,2783.0
3690,Leonards Ridge,38.6699,-108.7121,2783.0
3691,UN 9128,39.5262,-105.2865,2782.0
3692,UN 9128,37.7140,-105.3446,2782.0
3693,UN 9125,38.8937,-106.1401,2781.0
3694,UN 9125,38.1954,-105.3510,2781.0
3695,UN 9125,40.0057,-106.7001,2781.0
3696,UN 9124,37.6460,-106.6721,2781.0
3697,UN 9124,37.0651,-105.4426,2781.0
3698,Beasley Hills,38.8343,-105.2824,2780.0
3699,UN 9122,38.9354,-105.3679,2780.0
3700,UN 9118,40.0399,-105.9176,2779.0
3701,Sugarloaf,38.1329,-105.3654,2779.0
3702,UN 9116,39.2474,-106.9204,2779.0
3703,Lightning Ridge,38.9707,-107.2085,2778.0
3704,UN 9112,38.8360,-105.2382,2777.0
3705,Bug Point,38.6415,-108.6913,2777.0
3706,UN 9111,39.1346,-105.4576,2777.0
3707,Haystack Mountain,39.9149,-106.2932,2775.0
3708,Red Mountain,40.9949,-105.9349,2775.0
3709,UN 9102,39.5610,-105.3690,2774.0
3710,UN 9102,37.7774,-108.2790,2774.0
3711,Horse Mountain,37.2660,-108.7835,2774.0
3712,UN 9100,40.7457,-106.7843,2774.0
3713,Baldy Peak,40.7362,-107.2468,2774.0
3714,UN 9100,39.9693,-106.1018,2774.0
3715,Big John Mountain,40.1957,-105.4565,2774.0
3716,Deadhorse Mountain,40.9537,-105.5926,2774.0
3717,Ninemile Hill,38.3560,-107.0788,2774.0
3718,Prohibition Mountain,40.7396,-105.6068,2774.0
3719,Big Ridge,39.8843,-107.6346,2774.0
3720,Seaton Mountain,39.7604,-105.5129,2774.0
3721,UN 9098,39.2485,-106.9932,2773.0
3722,UN 9098,40.8168,-107.1440,2773.0
3723,UN 9097,37.8926,-106.2943,2773.0
3724,Three Forks Mountain,40.9732,-107.0899,2772.0
3725,Whittaker Point,39.5693,-106.7190,2772.0
3726,Gianttrack Mountain,40.3479,-105.5513,2771.0
3727,UN 9091,38.4921,-105.5201,2771.0
3728,UN 9090,38.2029,-105.3438,2771.0
3729,Mill Hill,38.3840,-106.5343,2771.0
3730,"Bailey, Mount",39.4151,-105.4599,2770.0
3731,Negro Hill,39.8074,-105.5249,2770.0
3732,Table Top,38.3915,-106.6860,2770.0
3733,UN 9087,40.7907,-106.8668,2770.0
3734,UN 9085,40.0643,-106.6454,2769.0
3735,Haystack Mountain,39.2710,-107.4765,2769.0
3736,UN 9083,39.0412,-105.3635,2768.0
3737,Sentinel Mountain,40.8971,-106.2626,2768.0
3738,UN 9082,38.7090,-106.0210,2768.0
3739,"""Mount Soprano""",40.0510,-105.4662,2768.0
3740,Hog Park Benchmark,41.0024,-106.8007,2767.0
3741,UN 9078,37.2640,-105.0079,2767.0
3742,"""Mount Heizer""",38.9043,-104.9888,2766.0
3743,UN 9075,40.3779,-105.4051,2766.0
3744,UN 9075,38.7160,-106.8732,2766.0
3745,Marker Hill,39.9801,-105.7693,2766.0
3746,Legault Mountain,39.5332,-105.2660,2766.0
3747,UN 9074,38.1246,-106.1226,2766.0
3748,Table Mountain,38.5082,-105.4929,2765.0
3749,UN 9070,40.7840,-106.7946,2765.0
3750,UN 9070,39.1349,-107.5201,2765.0
3751,UN 9070,37.9004,-108.3424,2765.0
3752,Crowley Point,39.3721,-106.7121,2765.0
3753,Lawson Ridge,39.9793,-106.3301,2763.0
3754,UN 9064,39.2312,-105.0832,2763.0
3755,UN 9062,37.5010,-105.4701,2762.0
3756,UN 9061,40.9960,-106.8282,2762.0
3757,UN 9060,39.6596,-108.6524,2761.0
3758,UN 9060,37.3082,-108.0774,2761.0
3759,UN 9060,38.9865,-105.0688,2761.0
3760,Iron Springs Mesa West,38.0476,-108.0946,2761.0
3761,UN 9060,39.7293,-107.7107,2761.0
3762,UN 9060,38.6035,-105.1457,2761.0
3763,"""Barneys Dome""",38.8793,-104.9732,2761.0
3764,Cimarron Point,38.4640,-107.5201,2761.0
3765,Cottonwood Divide,39.5482,-107.0763,2761.0
3766,Wagon Mesa,37.5157,-105.2263,2760.0
3767,"Herman, Mount",39.0818,-104.9263,2759.0
3768,Short Point,38.5671,-108.6093,2759.0
3769,Johnny Moore Mountain,40.6404,-106.0924,2758.0
3770,Black Mountain,37.8499,-105.2610,2758.0
3771,Cross Mountain,37.5024,-105.1229,2758.0
3772,Eagle Mountain,38.8429,-104.9390,2758.0
3773,Carnero Benchmark,37.8735,-106.2882,2757.0
3774,Ute Hills Highpoint,37.1032,-105.0204,2757.0
3775,"""Parachute Hill""",40.2404,-105.4854,2757.0
3776,UN 9044,37.4876,-105.3318,2757.0
3777,Dome Rock,38.8349,-105.2282,2757.0
3778,Falls Gulch Mountain,38.4090,-105.7210,2756.0
3779,Signal Peak,38.5782,-106.8632,2756.0
3780,UN 9041,37.7671,-106.5113,2756.0
3781,Poison Spring Hill,38.5549,-107.6454,2755.0
3782,Dome Benchmark,39.6374,-108.7635,2755.0
3783,Middle Mountain,40.8821,-107.2179,2754.0
3784,UN 9036,39.0785,-105.3590,2754.0
3785,UN 9033,37.8043,-106.3382,2753.0
3786,Montoya Benchmark,37.3187,-108.1082,2753.0
3787,Round Mountain,39.2224,-107.6085,2753.0
3788,UN 9033,39.0407,-105.4474,2753.0
3789,Bellyache Ridge West,39.6713,-106.7196,2753.0
3790,Narraguinnep Mountain,37.7182,-108.5563,2753.0
3791,McKinley Mountain,38.2396,-105.3049,2752.0
3792,Knickerbocker Hill,38.1215,-105.3751,2752.0
3793,Cap Mountain,38.2776,-107.1524,2752.0
3794,UN 9025,37.2796,-106.8688,2751.0
3795,Bull Ridge,38.4646,-105.6046,2750.0
3796,Coffee Pot Hill,38.4910,-107.6607,2749.0
3797,UN 9020,37.7629,-106.4082,2749.0
3798,"""West Crosier""",40.4290,-105.4385,2749.0
3799,Corner Benchmark,40.0068,-106.7657,2749.0
3800,UN 9020,37.8301,-108.4101,2749.0
3801,UN 9020,38.2537,-107.1224,2749.0
3802,UN 9020,37.7676,-106.4215,2749.0
3803,ONeal Hill,37.4293,-107.1415,2749.0
3804,UN 9020,38.0899,-107.9857,2749.0
3805,UN 9020,39.4415,-107.4471,2749.0
3806,UN 9020,39.7801,-105.3976,2749.0
3807,UN 9020,38.9351,-105.4260,2749.0
3808,UN 9020,37.5010,-105.4760,2749.0
3809,Fritz Peak,39.9096,-105.4907,2749.0
3810,The Castles,38.8401,-105.9851,2749.0
3811,Boulder Ridge South,40.9301,-105.7463,2749.0
3812,Little Fishers Peak Mesa,37.0404,-104.3924,2749.0
3813,Big Wall North,37.4171,-104.9949,2749.0
3814,Hayden Baldy,38.3518,-105.8149,2748.0
3815,Green Ridge,40.1882,-105.8332,2747.0
3816,Deer Ridge West,40.3874,-105.6060,2747.0
3817,Pinnacle Peak,40.2329,-107.0674,2746.0
3818,"""Popeye Peak""",40.2304,-105.5199,2746.0
3819,Zenobia Peak,40.6071,-108.8704,2745.0
3820,UN 9005,40.7474,-107.0060,2745.0
3821,Big Baldy,38.6468,-105.3207,2744.0
3822,Iles Mountain,40.1890,-107.5890,2744.0
3823,UN 8999,37.3457,-107.6654,2743.0
3824,UN 8998,40.0971,-107.6990,2743.0
3825,UN 8992,40.8901,-107.0835,2741.0
3826,Table Mountain,38.3157,-105.8129,2740.0
3827,Sugarloaf Mountain,39.3515,-107.9890,2740.0
3828,UN 8987,37.9160,-106.2843,2739.0
3829,UN 8983,39.2993,-107.2490,2738.0
3830,UN 8980,37.1937,-107.4632,2737.0
3831,Doublehead Mountain,39.5621,-105.2579,2737.0
3832,Hamilton Mesa,37.9826,-108.4235,2737.0
3833,"""Winiger Peak""",39.9610,-105.4585,2737.0
3834,UN 8980,37.7549,-106.4093,2737.0
3835,Pike Ridge,39.6021,-108.7474,2737.0
3836,UN 8980,38.9482,-105.4024,2737.0
3837,Slide Mountain,40.7201,-107.3113,2737.0
3838,The Stonewall North,37.2293,-105.0454,2737.0
3839,UN 8980,37.9679,-108.2101,2737.0
3840,Sugarloaf Mountain,40.3774,-105.3899,2737.0
3841,Upper Four A Mountain,39.6215,-108.6396,2737.0
3842,West Twin Knob,38.7962,-107.4618,2737.0
3843,Beaver Mesa,37.9712,-108.1599,2737.0
3844,Coal Creek Mesa,38.8604,-107.3665,2737.0
3845,Twin Rocks,38.9324,-105.2474,2736.0
3846,UN 8974,38.5454,-105.5174,2735.0
3847,Bogue Mountain,39.2179,-107.7515,2735.0
3848,Woodchuck Hill,40.2579,-106.8157,2734.0
3849,UN 8971,37.7279,-108.5251,2734.0
3850,Thorpe Mountain,40.2996,-106.9146,2734.0
3851,UN 8970,38.2207,-105.3185,2734.0
3852,Trail Ridge,37.4818,-107.2185,2733.0
3853,Little Emerson Peak,40.9124,-107.4351,2732.0
3854,Fire Ridge,39.3296,-108.0146,2731.0
3855,UN 8959,39.1676,-107.4721,2731.0
3856,Middle Carter Mountain,40.2682,-106.4221,2730.0
3857,Tappan Mountain,39.0735,-105.3907,2729.0
3858,Shale Benchmark,39.4385,-108.1704,2728.0
3859,Crescent Mountain,39.8929,-105.3138,2726.0
3860,UN 8944,37.7460,-108.5176,2726.0
3861,Badito Cone,37.7776,-105.0193,2726.0
3862,Owl Ridge West,40.5899,-106.2457,2726.0
3863,UN 8942,38.6446,-105.5385,2726.0
3864,Chimney Rock,39.5065,-105.4140,2726.0
3865,UN 8941,37.3715,-105.3857,2725.0
3866,Pine Ridge,38.5151,-107.5871,2725.0
3867,UN 8940,40.2349,-106.9987,2725.0
3868,UN 8940,39.5346,-107.9574,2725.0
3869,"""Walker Crest""",40.0882,-105.4104,2725.0
3870,UN 8940,37.4015,-107.5793,2725.0
3871,UN 8940,40.9110,-106.8929,2725.0
3872,UN 8940,37.9299,-108.4638,2725.0
3873,UN 8940,40.0035,-106.7412,2725.0
3874,UN 8940,39.1221,-105.4476,2725.0
3875,Needle Rock,38.3579,-106.5532,2725.0
3876,Long Ridge,39.5874,-107.9726,2725.0
3877,Bobtail Hill,39.7926,-105.5062,2725.0
3878,McCartney Mesa,39.2540,-107.0649,2725.0
3879,East Twin Knob,38.7951,-107.4593,2725.0
3880,Cedar Mountain,39.1160,-105.2735,2725.0
3881,UN 8938,38.0585,-106.1810,2724.0
3882,Pargin Mountain,37.2012,-107.4307,2724.0
3883,Jim Robertson Mountain,40.9124,-107.4535,2723.0
3884,UN 8934,40.6940,-106.8668,2723.0
3885,Gardner Peak,38.5471,-105.4913,2722.0
3886,Tungsten Mountain,39.9460,-105.4865,2722.0
3887,UN 8930,37.6749,-105.2226,2722.0
3888,Pennsylvania Hill,38.0924,-105.3440,2722.0
3889,UN 8928,37.4965,-105.1168,2721.0
3890,UN 8926,37.9024,-108.5163,2721.0
3891,Cebolla Benchmark,38.4487,-107.2232,2721.0
3892,UN 8924,40.9193,-106.2340,2720.0
3893,Boulder Ridge North,40.9871,-105.6493,2719.0
3894,Mule Mountain,37.2607,-107.3115,2719.0
3895,UN 8919,39.3440,-107.2774,2719.0
3896,Sugarloaf Mountain,40.0268,-105.4188,2718.0
3897,The Butterfly,37.9340,-108.4924,2718.0
3898,Deep Creek Point,39.7165,-107.5968,2718.0
3899,Five Pine Mesa,40.0765,-106.9382,2716.0
3900,UN 8911,40.0565,-105.8832,2716.0
3901,Brush Mountain,38.6232,-108.5513,2716.0
3902,Rattlesnake Hill,38.1068,-105.3863,2715.0
3903,Eagle Cliff Mountain,40.3585,-105.5760,2715.0
3904,UN 8906,39.0837,-105.4038,2715.0
3905,UN 8901,38.8635,-108.9840,2713.0
3906,Chris Mountain,37.2949,-107.1871,2713.0
3907,Prospect Mountain,40.3596,-105.5221,2713.0
3908,Jackson Mountain,37.3468,-106.9826,2713.0
3909,The Knees,37.2201,-108.8074,2713.0
3910,Bear Mountain,38.4568,-105.6615,2713.0
3911,UN 8900,38.5476,-105.8563,2713.0
3912,Buck Point,39.5149,-107.1163,2713.0
3913,Nick Mountain,39.1243,-108.0104,2713.0
3914,UN 8900,37.2857,-104.9560,2713.0
3915,UN 8900,39.3204,-107.9696,2713.0
3916,UN 8900,37.7440,-108.3501,2713.0
3917,UN 8900,40.7954,-107.0229,2713.0
3918,Snowshoe Mesa,38.8565,-107.3076,2713.0
3919,Brush Mountain,39.6482,-108.6126,2713.0
3920,Vosburg Pike,37.3268,-107.7026,2712.0
3921,Blue Mountain,37.1957,-106.8601,2711.0
3922,Campbell Mountain,39.2829,-105.1301,2711.0
3923,Sheep Nose,39.1412,-105.1940,2711.0
3924,Spring Benchmark,38.4896,-107.5782,2711.0
3925,UN 8893,37.6357,-106.3526,2711.0
3926,Quartz Benchmark,38.5076,-106.6807,2710.0
3927,UN 8890,39.5907,-105.3985,2710.0
3928,UN 8890,38.3876,-107.0724,2710.0
3929,UN 8890,37.8054,-106.3596,2710.0
3930,UN 8890,40.2540,-107.0515,2710.0
3931,UN 8890,38.4143,-107.1454,2710.0
3932,Carpenter Ridge,38.4332,-107.2099,2710.0
3933,UN 8888,38.7424,-107.4518,2709.0
3934,UN 8888,38.7226,-105.3796,2709.0
3935,UN 8887,38.1699,-106.3285,2709.0
3936,UN 8885,38.1979,-106.3143,2708.0
3937,Wall Mountain,38.6324,-105.5818,2708.0
3938,Crown Benchmark,39.3446,-107.1274,2707.0
3939,Turtle Mountain,39.2132,-105.1204,2707.0
3940,Lenna Peak,39.2324,-107.6985,2707.0
3941,Sheeprock,39.1896,-105.3304,2706.0
3942,UN 8876,38.0407,-106.2343,2705.0
3943,Delilah Peak,38.6335,-105.5013,2705.0
3944,UN 8873,39.6210,-108.8532,2704.0
3945,UN 8872,39.3068,-108.0051,2704.0
3946,Potato Mountain,38.0679,-105.0515,2704.0
3947,Corral Mountain,37.3854,-107.2199,2704.0
3948,UN 8870,37.7999,-106.3460,2704.0
3949,UN 8868,38.6260,-105.5290,2703.0
3950,Big Owl Hill,40.2576,-105.5282,2703.0
3951,Menefee Mountain,37.3410,-108.2304,2703.0
3952,UN 8865,37.7368,-106.3640,2702.0
3953,UN 8865,38.0496,-106.2535,2702.0
3954,North Middle Mountain,40.8029,-105.8890,2702.0
3955,Boiler Hill,40.5296,-105.3913,2701.0
3956,UN 8862,40.2065,-106.3518,2701.0
3957,"""Mount Mezzo""",40.0451,-105.4596,2701.0
3958,Buck Mountain,40.6871,-107.0093,2701.0
3959,UN 8860,39.6671,-107.9365,2701.0
3960,Dune 8860,37.7754,-105.5204,2701.0
3961,UN 8860,38.5740,-105.5046,2701.0
3962,Park Hill,39.9568,-105.5365,2701.0
3963,UN 8860,37.3185,-104.9313,2701.0
3964,Curtis Ridge,39.9585,-106.1288,2701.0
3965,UN 8860,37.4718,-105.3199,2701.0
3966,Grannys Head,39.8260,-105.3299,2701.0
3967,Long Point,39.5624,-108.6779,2701.0
3968,Willow Creek Mesa,38.3587,-107.2912,2701.0
3969,Durkee Ridge,38.9760,-107.8013,2701.0
3970,Gregory Hill,39.7935,-105.5015,2701.0
3971,Scare Mountain,39.6732,-108.7332,2699.0
3972,Coal Hill,38.4199,-107.6363,2699.0
3973,UN 8854,37.8707,-108.3796,2699.0
3974,Devils Knob,38.0635,-106.1768,2698.0
3975,UN 8851,39.7593,-107.9226,2698.0
3976,UN 8851,39.4543,-105.4551,2698.0
3977,Sheep Mountain,39.0893,-107.4510,2697.0
3978,UN 8850,38.2601,-107.1018,2697.0
3979,UN 8850,37.0335,-106.1401,2697.0
3980,UN 8849,40.2268,-105.4571,2697.0
3981,UN 8845,37.8274,-106.3374,2696.0
3982,UN 8845,38.5476,-106.7938,2696.0
3983,Dempsey Dome,40.9676,-105.9276,2695.0
3984,UN 8841,37.5493,-107.7899,2695.0
3985,UN 8835,40.8068,-107.0371,2693.0
3986,Castle Mountain,40.3896,-105.5504,2693.0
3987,Table Mountain,40.1574,-105.9029,2691.0
3988,Lester Mountain,40.7751,-106.8979,2690.0
